212,399,0,248.835,400,0.018,265.198,397.574,0.034,283.438,395.32,0.053,301.179,393.103,0.07,319.5,392.5,0.085,339.662,390.297,0.107,373.987,388.344,0.12,396.551,388.919,0.135,410.977,390.081,0.151,428.985,391.187,0.169,439.199,392.32,0.186,454.683,396.311,0.203,464,395,0.22,477.906,393.364,0.236,488.634,394.61,0.253,495.519,397.76,0.269,502.222,400.074,0.289,511.279,401.16,0.313,512.545,403.545,0.342,514.496,405.496,0.373,507.968,411.274,0.396,500.903,415.484,0.412,492.983,419.007,0.455,460.053,441.153,0.485,447.847,448.313,0.492,435.668,458.517,0.504,424.778,468.778,0.522,410.247,478.555,0.54,398.323,492.58,0.554,384.616,502.266,0.572,370.596,516.404,0.588,359.76,532.537,0.607,343.423,543.382,0.622,332.4,557.16,0.641,319.463,568.403,0.656,309.626,579.764,0.672,296.716,592.343,0.689,283.757,603.202,0.788,226.017,656.36,0.806,212.445,669.466,0.84,207.966,677.06,0.867,202.747,683.759,0.913,204.178,685.356,1.004,234.657,692.331,1.029,265.217,694.444,1.047,279.858,695.571,1.06,295.329,696.689,1.095,330.847,697.939,1.107,347.767,698,1.129,370.744,698.152,1.151,390.849,698.715,1.174,431.5,699.5,1.191,447.5,696,1.209,473.536,694.235,1.239,493.215,693.105,1.248,512.319,693,1.257,523.322,691.868,1.274,535.85,690.741,1.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1475,MJHP,
219,401,0,261.173,399.13,0.017,269.288,399,0.034,280.93,399,0.048,294.979,399,0.071,311.32,397.549,0.087,329,396.5,0.1,345.709,395.353,0.115,372.363,392.626,0.136,390.558,392,0.149,402.252,392,0.167,415.893,393.158,0.188,430.59,391.724,0.201,439.742,392,0.217,454,393.5,0.238,461.999,392,0.252,471.585,393.463,0.268,479.22,394.87,0.283,485.044,396.009,0.3,488.411,397.137,0.335,491.533,398.178,0.368,491,401.8,0.402,492.266,404.798,0.433,490.919,411.324,0.456,488.554,415.892,0.467,486.38,422.861,0.489,479.659,434.213,0.503,469.131,440.328,0.517,459.686,449.979,0.534,447.351,461.845,0.553,433.043,474.117,0.57,417.687,489.313,0.585,400.917,502.666,0.601,388.636,514.058,0.62,369.425,532.164,0.639,361,544,0.655,344.527,561.719,0.668,330.358,577.384,0.688,317.876,590.953,0.703,307.15,603.816,0.719,292.18,621.1,0.735,280.269,631.483,0.759,270.232,645.522,0.776,259.386,657.153,0.787,249.85,668.522,0.801,242.666,679.5,0.823,233.048,687.301,0.845,226.333,693.667,0.855,221.638,699.453,0.869,218.338,705.104,0.89,216.354,709.292,0.912,214.141,710.859,0.987,217.213,711.107,1.013,222.866,710,1.03,230.709,709.458,1.043,242.829,708,1.054,256,708,1.07,271.084,707,1.09,285.004,707,1.108,301.965,707,1.12,320.172,707,1.137,340.363,707,1.153,356.809,707,1.177,376.499,708.382,1.195,392.108,707.948,1.206,408.446,709,1.22,424.318,709.737,1.238,440.836,710,1.262,457.403,710.96,1.281,468.814,712,1.293,481.163,712,1.31,489.709,712,1.326,491.267,712,1.482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,1482,MJHP,
211,408,0,255.34,403.253,0.017,277.676,400.049,0.033,298.214,396.631,0.047,321.038,394.496,0.064,342.185,392.244,0.088,363.5,391.5,0.103,392.025,390.411,0.117,418.109,389.288,0.132,434.128,389,0.152,449.93,389,0.17,460.941,389,0.186,469.652,389,0.199,482.572,391.65,0.221,490.903,391,0.236,496.545,392,0.25,503.713,392.673,0.269,510.817,393.803,0.283,513.834,394.917,0.3,515,395.5,0.32,516.155,397.155,0.351,516,399.441,0.386,514.735,402.794,0.402,511.768,406.232,0.416,507.406,411.492,0.438,499.753,417.176,0.459,494.248,424.128,0.469,487.373,434.441,0.483,480.681,440.319,0.505,466.5,448.5,0.522,459.21,458.988,0.535,449.36,468.164,0.554,437.577,476.853,0.568,428.03,487.962,0.585,415.849,497.942,0.601,402.415,506.723,0.618,390.201,517.108,0.635,374.843,530.209,0.652,365.086,538.322,0.672,352.438,549.848,0.684,340.666,560.5,0.701,330.472,569.58,0.718,318.207,578.577,0.735,310.635,591.145,0.751,302.798,598.202,0.769,289.236,607.464,0.785,280.5,617.5,0.802,274.254,625.068,0.818,264.811,632.591,0.835,254.699,640.456,0.852,249.852,650.332,0.868,244.223,655.777,0.885,238.608,661.392,0.904,233.019,666.981,0.92,226,672.5,0.936,223.725,679.551,0.952,221.482,682.518,0.969,219.24,684.76,0.986,218.006,686.989,1.002,216.878,689.243,1.085,219.214,690.107,1.118,223.902,690,1.136,230.463,691.077,1.152,239.609,693.402,1.169,247.283,694.326,1.187,257.989,695.443,1.204,273.799,695,1.22,288.499,695.679,1.235,303.48,695.194,1.252,318.074,695,1.269,336.839,695,1.287,350.042,695,1.303,369.887,695,1.32,381.912,693.591,1.337,401,694,1.354,410.777,694,1.37,424.25,693.229,1.387,434.121,693,1.403,444.114,694.013,1.42,453.066,692.867,1.437,459.475,693,1.454,463.485,694.371,1.472,466.489,694,1.489,470.824,694,1.504,474.931,694.733,1.52,479.421,694.145,1.538,481.96,694,1.558,485.268,694,1.578,487.426,694,1.588,489.671,694,1.605,491.913,694,1.638,495.398,694,1.654,497.638,694,1.671,499.878,694,1.688,501,694,1.721,505.501,698.401,1.814,0,0,0,0,0,0,0,0,0,0,0,0,96,1814,MJHP,
183,408,0,223.554,405.971,0.016,241.589,406,0.036,262.04,404.72,0.049,279.242,405,0.068,298.5,405,0.085,317.074,404,0.099,343.924,403.253,0.116,365.002,403.875,0.135,380.377,402.971,0.149,397.913,403,0.165,407.409,403,0.187,419.986,401.638,0.202,432.359,403.487,0.217,440.5,400,0.236,454,399.5,0.249,464.756,396.355,0.266,471.804,395.033,0.286,477.337,393.933,0.302,484.219,394,0.316,489.771,392.646,0.336,490.949,393,0.385,491.176,395.352,0.418,491,399.077,0.441,489.827,402.518,0.457,487.441,404.559,0.473,485.204,408.194,0.485,479.279,415.265,0.505,473.844,421.787,0.52,466.703,429.297,0.537,459.73,437.149,0.555,450.851,445.131,0.577,440.906,452.851,0.588,433.308,463.175,0.605,424.534,470.696,0.618,414.5,478.5,0.634,399.5,485.5,0.652,390.659,497.405,0.672,377.014,505.761,0.689,365.364,515.673,0.702,350.364,527.259,0.718,337.391,535.739,0.737,322.287,547.625,0.753,309.193,558.84,0.771,304.5,566,0.789,289.334,577.273,0.811,279.492,588.135,0.821,269.463,597.589,0.835,258.233,607.69,0.852,250.52,620.325,0.872,244.018,628.642,0.89,235.733,637.675,0.904,227.762,647.317,0.919,222.337,654.328,0.938,218.633,661.522,0.963,214.408,668.388,0.98,209.974,676.035,0.991,206.542,680.611,1.002,203.149,683.851,1.02,202.593,685.813,1.055,201.736,687.527,1.09,204.536,687,1.12,210.231,687.115,1.142,214.814,687,1.162,219.346,688,1.174,225.292,688,1.191,234.883,688,1.209,245.303,688,1.221,255.808,688,1.242,269.791,688.984,1.26,280.499,689,1.271,295.621,689,1.293,313.026,689,1.308,330.939,689,1.322,349.26,689,1.337,367.443,689,1.358,385.226,689,1.38,400.796,689,1.399,418.274,689,1.41,431.722,689,1.425,445.512,690.293,1.448,457.482,689.613,1.468,468.559,689,1.479,482.288,688.362,1.495,493.909,688,1.519,502.993,688,1.529,510.889,688,1.54,516.64,688,1.554,519.799,688,1.578,521.802,686.599,1.595,523.932,687,1.607,526.199,687,1.621,528,687,1.657,530.875,687,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,1790,MJHP,
222,392,0,243.691,395.398,0.019,256.643,397.607,0.032,270.669,398.972,0.05,286.351,400.096,0.069,303.256,401.217,0.083,324.264,401,0.102,342.089,401,0.123,393.5,399.5,0.134,405.871,400,0.152,427.242,399.188,0.167,449.928,399,0.184,468.958,399,0.203,486.852,400.178,0.222,497.01,401.301,0.235,503.636,403.753,0.254,511.5,404.5,0.268,512.316,406.316,0.283,514,408,0.32,511.977,413.068,0.351,505.909,418.682,0.359,496.9,425.625,0.375,487.973,436.784,0.387,473.06,448.451,0.414,456.38,463.62,0.422,438.419,477.88,0.456,402.392,509.695,0.478,382.148,528.807,0.506,340.389,569.95,0.553,287.494,625.422,0.581,271.255,642.398,0.6,255.767,656.343,0.619,238.695,682.238,0.637,229.938,690.062,0.655,222.033,699.391,0.675,218.98,704.55,0.723,214.237,712.527,0.739,213.5,714,0.77,218.481,714.24,0.791,224.682,712.664,0.81,238.409,709.521,0.825,252.305,706.174,0.837,268.705,702.074,0.855,285.244,699.251,0.878,303.796,698.012,0.888,323.994,700.222,0.907,344.03,701.224,0.92,364.558,703.729,0.937,383.019,707.415,0.954,396.885,709.721,0.97,410.857,711,0.987,424.83,713.457,1.004,437.598,714,1.021,450.788,714,1.051,460.722,712.809,1.079,478.8,706.733,1.234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1234,MJHP,
202,402,0,227.063,404.089,0.024,249.932,404,0.037,264.973,404,0.052,279.376,404,0.073,294.164,403.295,0.084,309.677,402.166,0.102,325.514,402,0.126,353.896,400.927,0.135,368.949,401,0.154,382.209,401,0.174,401.645,401,0.19,410.937,401.422,0.206,424.069,401.672,0.219,436.981,402,0.235,451.246,402,0.256,460.498,402,0.27,468.134,403.162,0.285,477.469,403,0.308,485.096,404.442,0.323,488.103,404,0.34,492,404,0.352,494.5,404,0.388,495.543,405.272,0.439,496.094,407.188,0.47,494.734,410.799,0.492,493.56,415.88,0.506,491.322,421.194,0.52,489.057,430.743,0.541,484.515,437.728,0.554,477.815,445.383,0.572,465.315,454.948,0.593,458.519,468.47,0.607,447.784,476.651,0.621,436.073,489.312,0.641,425.851,500.149,0.656,412.171,512.843,0.671,400.083,526.001,0.688,387.85,535.759,0.71,371.261,547.385,0.731,362.947,560.242,0.747,350.151,570.269,0.757,338.022,582.971,0.771,325.603,594.047,0.788,314.592,603.474,0.808,307.134,615.771,0.823,294.485,625.102,0.838,281.788,634.336,0.857,276.561,646.064,0.877,267,655.5,0.892,254.706,660.68,0.905,246.834,668.904,0.921,238.036,677.093,0.942,229.78,683.157,0.959,223.478,687.348,0.972,216.463,693.281,0.989,211.133,697.493,1.01,205.519,703.481,1.03,203.5,704,1.056,203.731,705.537,1.141,206.132,705,1.177,211.947,705,1.207,216.116,704.221,1.231,229.09,703.987,1.241,236.895,704,1.256,247.649,702.706,1.274,259.233,703,1.295,271.69,701.483,1.318,283.228,701.623,1.336,296.681,702,1.348,309.758,702,1.358,325.119,703.008,1.373,341.051,701.854,1.396,356.505,700.75,1.415,375.169,699.345,1.427,391.22,699.522,1.44,404.5,698.5,1.459,419.294,699,1.491,432.196,698.164,1.51,458.751,697.932,1.525,468.997,696.778,1.543,484.48,697,1.56,491.717,695.535,1.579,494,696,1.599,496.358,695.321,1.624,499.37,695,1.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1722,MJHP,
201,409,0,226.25,411.02,0.022,251.948,412.236,0.036,271.495,413.361,0.053,292.383,414.441,0.07,312.5,415.5,0.082,337.245,415,0.101,360.159,415,0.116,400.287,414.07,0.136,422.448,415.08,0.149,437.295,415,0.165,458.632,413.687,0.184,468.695,412.573,0.203,477.5,411.5,0.218,482,412,0.232,486.13,411.217,0.252,490.397,410.151,0.266,493,409.5,0.283,493.142,410,0.352,491.867,412.267,0.383,489.263,417.605,0.402,486.071,423.858,0.416,479.367,430.633,0.433,472.529,437.471,0.451,464.381,444.245,0.471,456.533,452.467,0.486,447.838,463.015,0.501,438.41,471.59,0.516,430.12,480.72,0.536,420.451,491.499,0.553,408.445,499.353,0.567,399.27,507.514,0.589,386.33,516.669,0.61,371.914,528.269,0.62,359.432,538.473,0.634,347.241,549.083,0.655,337.551,558.449,0.672,328.776,567.224,0.684,317.433,576.454,0.705,309.762,588.945,0.724,302.177,597.083,0.742,292.34,607.42,0.752,284.5,617.5,0.769,277.169,625.47,0.791,268.865,634.135,0.804,261.682,643.09,0.819,254.85,652.2,0.837,249.308,659.968,0.859,243.898,668.763,0.877,234.248,680.752,0.889,226.618,688.859,0.902,221.5,695,0.918,217.082,705.566,0.936,213.448,711.403,0.953,211.041,713.959,0.971,210,715,0.995,209.909,716.182,1.018,212.44,716,1.056,215.806,716,1.075,221.141,715,1.098,230.177,715,1.117,244.428,714.967,1.128,259.756,713.847,1.138,280.43,712.698,1.153,296.373,711.575,1.171,317,710.5,1.191,336.806,710,1.219,360.377,710,1.239,401.256,711.03,1.253,420.326,709.863,1.273,436.786,711.252,1.287,456.591,711,1.308,466.054,712,1.326,476.33,712,1.338,485.124,712,1.354,490.568,712,1.371,492.997,712,1.392,495.162,712,1.426,499.696,710.826,1.442,503.318,711,1.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1566,MJHP,
202,393,0,219.914,399.323,0.025,240.905,403.437,0.037,253.212,404,0.052,265.73,404,0.068,277.078,404,0.083,290.753,404,0.101,304.201,404,0.117,339.442,401.078,0.136,346.496,401,0.151,360.816,401.701,0.175,373.961,402,0.186,387.221,402.935,0.201,398.282,404.028,0.219,410.034,402.797,0.237,424.925,403,0.253,433.821,404.425,0.27,442,404,0.286,456.719,404,0.303,467.152,403.205,0.319,478.036,403,0.336,487.199,401.975,0.352,491.49,402,0.368,494.846,399.436,0.384,496.773,400,0.489,486.55,408.337,0.501,480.835,415.398,0.52,472.598,423.402,0.535,463.154,434.327,0.555,455,443.5,0.57,443.256,457.448,0.586,432.556,470.099,0.602,419.514,483.486,0.619,402.829,499.093,0.638,388.453,513.547,0.657,368.697,531.991,0.673,352.998,547.439,0.705,334.549,565.339,0.719,301.721,597.488,0.736,286.229,610.034,0.754,276.786,621.268,0.771,267.708,630.292,0.786,257.774,636.484,0.803,251.638,650.331,0.821,242,659.5,0.838,235.5,667,0.853,221.031,679.462,0.873,211.057,687.296,0.891,201.229,691.898,0.906,195.369,695.378,0.92,191.311,698.516,0.986,197.126,700.708,1.005,205.587,701.843,1.021,215.567,700.096,1.039,226.421,697.916,1.055,244.005,695.599,1.081,257.508,693.678,1.091,272.348,692.554,1.105,286.898,690.872,1.122,302.654,689.31,1.139,319.91,688.193,1.155,336.875,687.075,1.172,351.534,687,1.188,368.568,688.171,1.206,381.27,688,1.222,399.203,689.414,1.239,411,689,1.257,427.05,692.282,1.273,440.875,695.279,1.29,453.702,697.764,1.306,462.046,700.013,1.324,469.624,701.089,1.338,479.054,702.257,1.356,485.257,700.624,1.374,488.989,698.005,1.392,496.498,695.834,1.407,503.354,693.549,1.423,510.128,694.709,1.534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1534,MJHP,
199,388,0,225.061,390.005,0.018,246.29,391.065,0.031,267.862,391,0.048,292.576,391,0.07,320.812,389.508,0.084,345.336,388.42,0.098,370.743,388,0.117,411.972,387.21,0.133,436.762,387,0.147,457.899,388.047,0.164,471.454,388,0.185,488.812,389.321,0.2,495.406,389,0.215,498,392,0.234,499,392.5,0.267,498.1,395.799,0.284,497.5,397,0.298,495.831,399.253,0.336,492.475,403.701,0.352,488.5,406,0.367,485.221,410.964,0.382,478.886,417.383,0.402,471.654,424.346,0.415,465.11,432.853,0.432,456.041,439.719,0.452,448.357,448.877,0.471,434.582,459.615,0.486,427.339,472.034,0.5,413.781,479.813,0.52,403,487,0.537,391.209,502.343,0.55,374.402,514.705,0.57,363.331,529.936,0.585,347.6,540.714,0.602,337.921,555.105,0.622,326.52,566.928,0.636,313.982,580.248,0.651,302.552,593.448,0.666,288.611,604.991,0.687,280.375,618.25,0.716,272.914,625.074,0.726,263.838,634.162,0.734,255.993,642.007,0.752,252.308,652.807,0.772,248.416,657.168,0.784,245.07,663.86,0.801,241.715,670.57,0.818,236.618,677.258,0.835,231.949,682.051,0.857,227.321,686.679,0.877,223.082,690.918,0.889,218.57,695.072,0.902,214,698.5,0.921,213,700,0.939,210.558,700.721,0.952,209,701.5,0.985,206.197,703.536,1.034,210.347,703,1.068,216.116,702,1.085,221.15,702.83,1.102,227.708,703,1.119,237.549,703,1.136,249.927,703,1.152,259.793,703,1.168,274.088,703,1.187,285.5,701.5,1.207,302.088,702.351,1.225,317.648,702,1.237,334.786,701.081,1.257,348.57,699.953,1.275,366.967,700,1.287,380.281,701.273,1.307,397.761,701,1.325,410.464,702,1.338,423.807,701.381,1.353,435.478,700.252,1.371,450.205,700,1.387,458.974,700,1.403,465.758,698.874,1.421,471.249,699,1.444,478.071,699,1.463,484.351,698,1.475,487.742,698,1.486,490.433,698,1.505,492,698,1.54,495.04,696.98,1.56,497.345,697,1.571,499.642,697,1.769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,1769,MJHP,
193,400,0,217.717,404.119,0.018,245.706,406.871,0.031,264,407.5,0.051,283.796,407,0.066,306.249,407,0.082,328.029,406.104,0.096,351.786,404.963,0.117,395.916,402.636,0.13,407.8,401.747,0.149,426.835,402,0.169,438,400.5,0.183,451.242,399.397,0.197,462.686,398.257,0.218,474.607,397.127,0.233,484.891,397.988,0.248,491.875,398,0.265,494.779,398,0.288,498.152,398,0.305,502.359,398,0.316,506.199,398,0.332,508.446,398,0.351,510,398,0.4,507.953,400.093,0.434,505.568,401.216,0.465,501.97,404.354,0.485,498.669,407.331,0.502,493.332,412.668,0.515,488.732,418.335,0.538,481.79,426.411,0.554,474.094,435.179,0.567,463.408,442.794,0.584,452.9,452.991,0.604,441.581,462.777,0.619,432.017,471.235,0.633,420.3,480.054,0.653,405.914,491.066,0.667,393.524,500.074,0.688,375.766,509.258,0.708,364.612,519.657,0.718,351.192,530.84,0.733,337.227,537.926,0.749,321.729,548.514,0.77,309.354,559.646,0.787,298.386,569.653,0.801,284.64,581.134,0.816,279.827,591.111,0.839,275.572,598.5,0.858,269.305,606.042,0.869,262.518,615.643,0.883,256.443,623.98,0.902,251.662,631.006,0.922,247.262,638.542,0.942,242.858,645.236,0.953,239.497,650.838,0.967,234.687,655.313,0.986,231.641,658.359,1.024,224.013,668.65,1.037,221.42,672.371,1.05,220.088,676.649,1.072,217.908,681.183,1.092,215.577,683.423,1.101,212.173,686.827,1.122,208.778,690.222,1.137,205.5,693.5,1.153,202.733,696.267,1.173,200.48,697.76,1.186,199,698.5,1.202,197.987,699.006,1.272,198,701.212,1.292,202.5,702.5,1.319,205.557,702.852,1.346,209.724,702.069,1.364,216.359,703.06,1.376,223.096,704.183,1.386,236.504,704,1.404,250.606,704,1.425,263.372,702.442,1.443,277.278,702,1.454,291.351,701.204,1.472,306.235,701,1.487,320.696,698.893,1.503,338.858,699,1.525,351.545,697.716,1.538,369.7,696.581,1.554,382.552,697,1.574,395.791,697,1.593,409.584,697.737,1.604,424.488,698,1.623,435.903,698,1.647,450.938,698,1.663,461.026,698,1.675,471.557,698.711,1.687,483,701,1.706,491.682,700,1.725,497.555,700,1.739,504.931,700.847,1.755,511.806,701,1.771,516.361,701,1.791,519.546,701,1.809,102,,1.809,1944,MJHP,
